ClassName,Changes,TotalCommits,Insertions,Deletions
UndeclaredThrowableTransformer,1,1641,0,0
MethodFilter,1,1641,0,0
MethodFilterTransformer,1,1641,0,0
MethodVisitorTee,1,1641,0,0
TransformingClassGenerator,1,1641,0,0
TransformingClassLoader,1,1641,0,0
ParallelSorterEmitter,1,1641,0,0
ParallelSorter,1,1641,0,0
SorterTemplate,1,1641,0,0
StringSwitcher,1,1641,0,0
ByteBuddyCrossClassLoaderSerializationSupport,1,66,0,0
ByteBuddyMockMaker,1,66,0,0
CachingMockBytecodeGenerator,2,66,6,3
InterceptedInvocation,2,66,0,0
MockBytecodeGenerator,5,66,31,19
MockFeatures,1,66,0,0
MockMethodInterceptor,2,66,11,11
ByteBuddyMockMakerTest,3,66,106,3
CachingMockBytecodeGeneratorTest,1,66,0,0
AcrossJVMSerializationFeature,1,66,0,0
CGLIBHacker,1,66,0,0
CglibMockMaker,1,66,0,0
ClassImposterizer,2,66,1,1
DelegatingMockitoMethodProxy,1,66,0,0
MethodInterceptorFilter,1,66,0,0
MockitoNamingPolicy,1,66,0,0
SerializableMockitoMethodProxy,1,66,0,0
SerializableNoOp,1,66,0,0
DeserializeMockFromFile,1,65,0,0
MockUtilTest,1,65,0,0
SerializeMockToFile,1,65,0,0
ThreadsRunAllTestsHalfManualTest,1,65,0,0
CGLIBHackerTest,1,66,0,0
ClassImposterizerTest,1,66,0,0
MethodInterceptorFilterTest,1,66,0,0
SerializableMockitoMethodProxyTest,1,66,0,0
AbstractMatcher,1,2637,0,121
ArgumentsMatcher,1,2637,0,42
EasyMock,3,2637,34,1547
IAnswer,2,2637,0,25
IExpectationSetters,2,2637,1,118
IMocksControl,1,2637,0,50
AlwaysMatcher,1,2637,0,17
ArrayMatcher,2,2637,1,21
AssertionErrorWrapper,1,2637,0,17
ClassExtensionHelper,3,2637,5,50
ClassProxyFactory,2,2637,2,152
EqualsMatcher,1,2637,0,11
ExpectedInvocationAndResult,2,2637,2,27
ExpectedInvocationAndResults,2,2637,2,32
ExpectedInvocation,2,2637,1,120
ILegacyMatcherMethods,1,2637,0,16
ILegacyMethods,2,2637,0,13
IMocksBehavior,2,2637,2,24
IMocksControlState,2,2637,1,37
Invocation,2,2637,3,150
LastControl,2,2637,1,29
LegacyMatcherProvider,2,2637,1,55
MockInvocationHandler,2,2637,1,44
MockitoObjectMethodsFilter,2,2621,0,78
MocksBehavior,2,2637,2,134
MocksControl,3,2637,3,249
ObjectMethodsFilter,2,2637,3,81
Range,2,2637,2,70
RecordState,2,2637,3,304
ReplayState,2,2637,1,111
Results,2,2637,2,77
ThrowableWrapper,1,2637,0,17
ToTypeMappings,2,2637,0,79
UnorderedBehavior,2,2637,2,94
MockClassControl,1,2637,0,199
MockControl,3,2637,5,603
VerboseMockitoJUnitRunner,2,1815,0,140
ExperimentalMockitoJUnitRunner,5,1850,61,139
VerboseMockitoJUnitRunner,3,1819,6,145
AdditionalAnswers,13,952,136,30
AdditionalMatchers,21,2422,472,378
AncillaryTypes,2,1656,0,12
AnnotationEngine,4,1822,12,34
Answers,11,1281,152,100
ArgumentCaptor,24,1699,447,318
Argument,4,1702,28,67
ArgumentMatcher,23,2310,93,74
BDDMockito,33,1611,755,557
Captor,14,1325,101,91
SerializableNoOp,2,1472,0,10
AnnotationEngine,10,1816,78,65
BaseReturnValues,5,2194,53,76
ConfigurationSupport,4,2172,10,46
DefaultMockitoConfiguration,14,1816,100,72
DefaultReturnValues,11,2213,78,148
ConfigurationSupport,11,2168,129,212
