ClassName,Changes,TotalCommits
ClassUtilsTest,5,1011
BackgroundInitializerTest,3,1011
CallableBackgroundInitializerTest,3,1011
ConcurrentUtilsTest,3,1011
LazyInitializerTest,3,1011
MultiBackgroundInitializerTest,3,1011
EnumUtilsTest,4,1011
ContextedExceptionTest,3,1011
ContextedRuntimeExceptionTest,3,1011
DefaultExceptionContextTest,3,1011
ExceptionUtilsTest,10,1011
LocaleUtilsTest,4,1011
FractionTest,4,1011
IEEE754rUtilsTest,4,1011
NumberUtilsTest,6,1011
MutableBooleanTest,4,1011
MutableByteTest,4,1011
MutableDoubleTest,4,1011
MutableFloatTest,4,1011
MutableIntTest,4,1011
MutableLongTest,4,1011
MutableObjectTest,4,1011
MutableShortTest,4,1011
ObjectUtilsTest,5,1011
RandomStringUtilsTest,5,1011
RangeTest,5,1011
ConstructorUtilsTest,4,1011
FieldUtilsTest,4,1011
MethodUtilsTest,4,1011
Ambig,3,1011
Bar,3,1011
Foo,3,1011
GenericParent,3,1011
GenericTypeHolder,3,1011
Parent,3,1011
PrivatelyShadowedChild,3,1011
PublicChild,3,1011
PubliclyShadowedChild,3,1011
StaticContainerChild,3,1011
StaticContainer,3,1011
StringParameterizedChild,3,1011
TypeUtilsTest,3,1011
SerializationUtilsTest,5,1011
StringEscapeUtilsTest,4,1011
StringUtilsEqualsIndexOfTest,7,1011
StringUtilsIsTest,5,1011
StringUtilsStartsEndsWithTest,5,1011
StringUtilsSubstringTest,5,1011
StringUtilsTest,7,1011
StringUtilsTrimEmptyTest,6,1011
SystemUtilsTest,5,1011
CompositeFormatTest,5,1011
ExtendedMessageFormatTest,4,1011
StrBuilderAppendInsertTest,5,1011
StrBuilderTest,5,1011
StrLookupTest,4,1011
StrMatcherTest,5,1011
StrSubstitutorTest,5,1011
StrTokenizerTest,4,1011
EntityArraysTest,4,1011
LookupTranslatorTest,4,1011
NumericEntityEscaperTest,4,1011
UnicodeEscaperTest,4,1011
UnicodeUnescaperTest,4,1011
DateFormatUtilsTest,4,1011
DateUtilsFragmentTest,4,1011
DateUtilsRoundingTest,4,1011
DateUtilsTest,7,1011
DurationFormatUtilsTest,6,1011
FastDateFormatTest,6,1011
StopWatchTest,4,1011
ValidateTest,5,1011
WordUtilsTest,4,1011
AllLangTestSuite,19,2840
ArrayUtilsAddTest,13,2443
ArrayUtilsRemoveTest,7,2364
ArrayUtilsTest,46,3094
BitFieldTest,12,2579
BooleanUtilsTest,21,3021
BuilderTestSuite,15,3169
CompareToBuilderTest,18,3165
DefaultToStringStyleTest,15,3156
EqualsBuilderTest,28,3171
HashCodeBuilderAndEqualsBuilderTest,11,2977
HashCodeBuilderTest,21,3170
MultiLineToStringStyleTest,18,3156
NoFieldNamesToStringStyleTest,15,3156
ReflectionToStringBuilderExcludeTest,7,1947
ShortPrefixToStringStyleTest,12,2500
SimpleToStringStyleTest,15,3156
StandardToStringStyleTest,17,3156
ToStringBuilderTest,33,3156
ToStringStyleTest,8,2201
CalendarUtilsTest,2,3015
CharacterEncodingTest,2,2323
CharEncodingTest,7,2257
CharRangeTest,12,2651
CharSetTest,11,2651
CharSetUtilsTest,26,3255
CharUtilsPerfRun,2,1146
CharUtilsPerfTest,7,2383
CharUtilsTest,13,2445
ClassUtilsTest,38,3018
BackgroundInitializerTest,3,1069
CallableBackgroundInitializerTest,2,1025
ConcurrentUtilsTest,4,1147
LazyInitializerTest,2,1156
MultiBackgroundInitializerTest,3,1068
DateUtilsTest,2,3016
EntitiesPerformanceTest,13,2869
EntitiesTest,18,2874
Broken1Enum,9,3084
Broken1OperationEnum,8,2637
Broken2Enum,9,3084
Broken2OperationEnum,8,2637
Broken3Enum,9,3084
Broken3OperationEnum,8,2637
Broken4OperationEnum,8,2637
Broken5OperationEnum,8,2637
ColorEnum,9,3231
DummyEnum,8,2676
EnumTest,25,3231
EnumTestSuite,9,3231
EnumUtilsTest,12,3231
Extended1Enum,7,2959
Extended2Enum,7,2959
Extended3Enum,7,2959
NestBroken,7,2495
Nest,7,2495
NestLinked,7,2495
NestReferenced,7,2495
OperationEnum,12,2986
Broken1Enum,6,2401
Broken1OperationEnum,6,2401
Broken2Enum,6,2401
Broken2OperationEnum,6,2401
Broken3Enum,6,2401
Broken3OperationEnum,6,2401
Broken4OperationEnum,6,2401
Broken5OperationEnum,6,2401
ColorEnum,6,2401
DummyEnum,6,2401
EnumEqualsTest,7,2375
EnumTest,11,2401
EnumTestSuite,7,2401
EnumUtilsTest,6,2401
Extended1Enum,4,2401
Extended2Enum,4,2401
Extended3Enum,4,2401
NestBroken,6,2401
Nest,6,2401
NestLinked,6,2401
NestReferenced,6,2401
OperationEnum,6,2401
ValuedColorEnum,6,2401
ValuedEnumTest,7,2401
ValuedLanguageEnum,3,1793
EnumUtilsTest,6,1350
ValuedColorEnum,9,3231
ValuedEnumTest,13,3231
AbstractNestableTestCase,12,3184
AbstractNestableTest,4,1346
ContextedExceptionTest,4,1170
ContextedRuntimeExceptionTest,4,1170
DefaultExceptionContextTest,4,1170
ExceptionTestSuite,13,3255
ExceptionUtilsTestCase,24,3228
ExceptionUtilsTest,7,1346
NestableDelegateTestCase,18,3255
NestableDelegateTest,4,1346
NestableErrorTestCase,12,3182
NestableErrorTest,4,1346
NestableExceptionTestCase,17,3255
NestableExceptionTest,4,1346
NestableRuntimeExceptionTestCase,17,3255
NestableRuntimeExceptionTest,4,1346
FunctorTestSuite,3,3082
TestClosureUtils,2,3082
TestExecutorUtils,5,3077
TestFactoryUtils,3,3082
TestPredicateUtils,2,3082
TestTransformerUtils,6,3082
HashCodeBuilderTest,2,3219
HashCodeUtilsTest,2,3234
IllegalClassExceptionTest,10,2891
IncompleteArgumentExceptionTest,8,2891
InterpolationTest,2,2347
IntHashMapTest,5,1985
LangTestSuite,42,3255
LocaleUtilsTest,16,1954
AbstractRangeTest,12,3009
DoubleRangeTest,13,3009
FloatRangeTest,13,3009
FractionTest,18,3007
IEEE754rUtilsTest,4,1508
IntRangeTest,15,3009
LongRangeTest,13,3009
MathTestSuite,13,3009
NumberRangeTest,12,3009
NumberUtilsTest,32,2828
RandomUtilsTest,16,2895
RangeTest,7,2049
MutableBooleanTest,9,1941
MutableByteTest,14,2363
MutableDoubleTest,13,2363
MutableFloatTest,13,2363
MutableIntegerTest,2,2363
MutableIntTest,12,2339
MutableLongTest,13,2363
MutableNumberTest,2,2363
MutableObjectTest,8,2338
MutableShortTest,13,2363
MutableTestSuite,12,2363
NotImplementedExceptionTest,14,2891
NullArgumentExceptionTest,10,2891
NumberRangeTest,14,3255
NumberUtilsTest,17,3255
ObjectUtilsTest,29,3255
RandomStringUtilsTest,24,3255
RangeTest,12,1060
AbstractChild,3,3068
AbstractParent,3,3068
AlphaBean,3,3068
BetaBean,3,3068
Child,3,3068
ConstructorUtilsTest,5,1400
FieldUtilsTest,4,1400
MethodUtilsTestCase,8,3068
MethodUtilsTest,7,1400
PrimitiveBean,4,3068
PackageBean,3,3068
PrivateBeanFactory,3,3068
PrivateBean,3,3068
PrivateBeanSubclass,3,3068
PrivateDirect,3,3068
PrivateIndirect,3,3068
PublicSubBean,3,3068
ReflectionUtilsTestCase,6,3055
ReflectTestSuite,6,1400
ScopeBean,4,3055
TestBean,3,3068
Ambig,2,1400
Bar,2,1400
Foo,2,1400
GenericParent,2,1050
GenericTypeHolder,2,1050
Parent,3,1400
PrivatelyShadowedChild,3,1400
PublicChild,3,1400
PubliclyShadowedChild,3,1400
StaticContainerChild,2,1400
StaticContainer,3,1400
